toxidrome,smiles,model
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3nccn3C)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccccn3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCC=C)CC2)c3cccc(O)c3,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCC3CCCCC3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCC3CC3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3cnc[nH]3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3cccc(F)c3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3cocc3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccsc3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccccc3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CC(C)c3ccccc3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3occc3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3cccs3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccc(C)cc3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ncc[nH]3)CC2)c4cccc(O)c4,pEC50_Delta
Opioid,Cc1ccc(cc1)C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)c7ccc(cc7)C(F)(F)F,pEC50_Delta
Opioid,CC(C)(C)c1ccc(cc1)C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)c7nc8ccccc8cc7C[C@@]36O,pEC50_Delta
Opioid,CO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]4Oc5c(O)ccc6CC2N(C)CCC34c56,pEC50_Delta
Opioid,CO[C@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]4Oc5c(O)ccc6CC2N(C)CCC34c56,pEC50_Delta
Opioid,Cc1cnccc1C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)CNC(=O)c7ccncc7,pEC50_Delta
Opioid,C[C@@H](N(C)C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N[C@H]2Cc3ccccc3CN(CC(=O)N)C2=O,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CC(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CC(C)(C)c4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,C[C@@H](NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N[C@H]2Cc3ccccc3CN(CC(=O)N)C2=O,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CC4CC5CCC4C5)[C@H]6Cc7ccc(O)c8O[C@@H]2[C@]3(CCN6CC9CC9)c78,pEC50_Delta
Opioid,C[C@@H](N(C)C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)CC(=O)N,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8ccccc8)OC,pEC50_Delta
Opioid,CC(C)Oc1ccc(cc1)c2ccc(CCNC(=O)c3ccc4CC5C(C)C(C)(CCN5CC6CC6)c4c3)cc2,pEC50_Delta
Opioid,COc1ccc(cc1C)c2ccc(CCNC(=O)c3ccc4CC5C(C)C(C)(CCN5CC6CC6)c4c3)cc2,pEC50_Delta
Opioid,CC1C2Cc3ccc(cc3C1(C)CCN2CC4CC4)C(=O)NCCc5ccc(cc5)c6ccc7OCOc7c6,pEC50_Delta
Opioid,COc1ccsc1CNCC[C@]2(CCOC3(CCCC3)C2)c4ccccn4,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COC(=O)[C@@H](N)Cc8ccccc8)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8cccc(NCC(=O)O)c8)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8cccc(NC(=O)N)c8)OC,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(N)c7O[C@@H]2[C@]3(CCN5C)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COc4ccc(cc4)n5ccnc5)[C@H]6Cc7ccc(O)c8O[C@@H]2[C@]3(CCN6C)c78,pEC50_Delta
Opioid,COCCOCCOCCOc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8ccccc8)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8c(C)onc8C)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)[C@]6(CC[C@@]35C[C@@H]6COCc7c(C)onc7C)OC,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)c4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1[C@H](O)c4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,COc1ccc2cc(CCNC(=O)c3ccc4CC5C(C)C(C)(CCN5CC6CC6)c4c3)ccc2c1,pEC50_Delta
Opioid,CCN(CC(=C)C)C(=O)c1ccc(cc1)\C(=C\2/C[C@H]3CC[C@@H](C2)N3CCc4ccccc4)\c5ccccc5,pEC50_Delta
Opioid,CCCCN[C@]12Cc3c([nH]c4ccccc34)[C@@H]5Oc6c(O)ccc7CC1N(C)CC[C@@]25c67,pEC50_Delta
Opioid,CO[C@]12C=C[C@@]3(C[C@H]1[C@H](C)OCc4ccccc4)[C@H]5Cc6ccc(O)c7O[C@H]2C3(CCN5C)c67,pEC50_Delta
Opioid,CCN[C@]12Cc3c([nH]c4ccccc34)[C@@H]5Oc6c(O)ccc7CC1N(C)CC[C@@]25c67,pEC50_Delta
Opioid,C[C@H]1[C@H]2Cc3ccc(cc3[C@]1(C)CCN2CC4CC4)C(=O)NCCc5ccc(cc5)c6ccc(O)cc6,pEC50_Delta
Opioid,COc1ccc(cc1OC)c2ccc(CCNC(=O)c3ccc4CC5C(C)C(C)(CCN5CC6CC6)c4c3)cc2,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(Cc6cc(cnc46)c7ccc(Cl)cc7)OC\C=C\c8ccccc8)c35,pEC50_Delta
Opioid,CC1C2Cc3ccc(cc3C1(C)CCN2CC4CC4)C(=O)NCCc5ccc(cc5)c6ccccc6O,pEC50_Delta
Opioid,CCCCCCC(=O)N[C@]12Cc3c([nH]c4ccccc34)[C@@H]5Oc6c(O)ccc7CC1N(C)CC[C@@]25c67,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(CC1[C@@]2(Cc6c4[nH]c7ccccc67)NCCCc8ccccc8)c35,pEC50_Delta
Opioid,CCCCC(=O)N[C@]12Cc3c([nH]c4ccccc34)[C@@H]5Oc6c(O)ccc7CC1N(C)CC[C@@]25c67,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5cccc(C[C@@H]1[C@@]2(CCC4=O)NC(=O)\C=C\c6ccccc6Cl)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(Cc6cc(cnc46)c7ccc(Cl)cc7)OC(=O)CCc8ccccc8)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(CC1[C@@]2(Cc6c4[nH]c7ccccc67)NC(=O)CCc8ccccc8)c35,pEC50_Delta
Opioid,CC1CCCC(C)N1C(=O)c2ccc(cc2)\C(=C\3/C[C@H]4CC[C@@H](C3)N4CCc5ccccc5)\c6ccccc6,pEC50_Delta
Opioid,CO[C@]12C=C[C@@]3(C[C@H]1[C@@H](C)OCc4ccccc4)[C@H]5Cc6ccc(O)c7O[C@H]2C3(CCN5C)c67,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(Cc6cc(cnc46)c7ccc(Cl)cc7)OCc8ccccc8)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(Cc6cc(cnc46)c7ccc(Cl)cc7)OCCCc8ccccc8)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(Cc6cc(cnc46)c7ccc(Cl)cc7)OC(=O)Cc8ccccc8)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(CC1[C@]2(N)Cc6c4[nH]c7ccccc67)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(CC1[C@]2(CCCc6ccccc6)Cc7c4[nH]c8ccccc78)c35,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CC[C@H](C2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=C)C(=O)N)c5ccccc5,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CC[C@H](C2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=C)C(=O)N)c5occc5,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CC[C@@H](C2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=C)C(=O)N)c5ccccc5,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CC[C@@H](C2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=C)C(=O)N)c5occc5,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)c7ccccn7,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)c7cccnc7,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)c7cc8ccccc8cn7,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=C)C(=O)O)c5occc5,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=C)C(=O)O)c5ccccc5,pEC50_Delta
Opioid,Cl.Cl.CN[C@H]1C[C@H]2C[C@@](C1)([C@H](C)CN2CCCc3ccccc3)c4cccc(O)c4,pEC50_Delta
Opioid,Cl.Cl.C[C@@H]1CN(CCCc2ccccc2)[C@H]3C[C@@H](C[C@@]1(C3)c4cccc(O)c4)N(C)C,pEC50_Delta
Opioid,Cl.Cl.C[C@@H]1CN(CCCc2ccccc2)[C@H]3C[C@@H](C[C@@]1(C3)c4cccc(O)c4)N(C)CC5CC5,pEC50_Delta
Opioid,Oc1ccc2C[C@@]34CN(CC5CC5)CC[C@@]3(Cc6nc7ccccc7cc6C4)c2c1,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(NS(=O)(=O)C)c7O[C@@H]2[C@]3(CCN5C)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(C(=O)N)c7O[C@@H]2[C@]3(CCN5C)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COc4ccc(cc4)n5ccnc5)[C@H]6Cc7ccc(O)c8O[C@@H]2[C@]3(CCN6CC9CC9)c78,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COc8ccc(cc8)n9ccnc9)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7CNCc8ccccc8)OC,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(F)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7CN(Cc8ccccc8)C(=O)C)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7CN(Cc8ccccc8)S(=O)(=O)C)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7CS(=O)Cc8ccccc8)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7CSCc8ccccc8)OC,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35C7)C(=O)c8ccccn8)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35C7)c8cnccn8)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35C7)c8ccccc8)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35C7)C(=O)Oc8ccccc8)c2c1,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8ccc(cc8)C(O)CO)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3NCC[C@@]45[C@@H](Oc1c24)[C@]6(CC[C@@]35C[C@@H]6COCc7ccccc7)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7CSc8nc9ccccc9s8)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)[C@]6(CC[C@@]35C[C@@H]6CSc7nc8ccccc8s7)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COC(=O)[C@@H](N)CC(C)C)OC,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(C=C)c7O[C@@H]2[C@]3(CCN5C)c67,pEC50_Delta
Opioid,COCCOCCOCCOCCOCCOc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8ccccc8)OC,pEC50_Delta
Opioid,COC(=O)COc1ccc(COC[C@H]2C[C@]34CC[C@]2(OC)[C@@H]5Oc6c(OC)ccc7C[C@H]3N(CC8CC8)CC[C@@]45c67)cc1,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7COCc8ccc(OCC(=O)O)cc8)OC,pEC50_Delta
Opioid,COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@]7(CC[C@@]36C[C@@H]7CSc8nc(C)ns8)OC,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COC(=O)[C@@H](N)Cc4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(Br)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4C)[C@H]5Cc6ccc(OCCO)c7O[C@@H]2[C@]3(CCN5C)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(OCc7nn[nH]n7)c8O[C@@H]2[C@]3(CCN5CC9CC9)c68,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(OCC(=O)N)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4cc5ccccc5s4)[C@H]6Cc7ccc(OCCO)c8O[C@@H]2[C@]3(CCN6CC9CC9)c78,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1COCc4ccccc4)[C@H]5Cc6ccc(F)c7O[C@@H]2[C@]3(CCN5C)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1CNCc4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,CO[C@]12CC[C@@]3(C[C@@H]1[C@@H](O)c4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35O7)C(=O)c8ccccc8)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(Cc8ccccc8)C6CCC35C7)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35C7)C(=O)c8ccccc8)c2c1,pEC50_Delta
Opioid,CC[C@](O)([C@H]1C[C@]23C=C[C@]1(OC)[C@@H]4Oc5c(O)ccc6C[C@H]2N(CC7CC7)CC[C@@]34c56)c8ccccc8,pEC50_Delta
Opioid,CO[C@]12C=C[C@@]3(C[C@@H]1[C@H](O)c4ccccc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,pEC50_Delta
Opioid,CC[C@](O)([C@H]1C[C@]23C=C[C@]1(OC)[C@@H]4Oc5c(O)ccc6C[C@H]2N(CC7CC7)CC[C@@]34c56)C(C)(C)C,pEC50_Delta
Opioid,CC[C@](O)([C@H]1C[C@]23CC[C@]1(OC)[C@@H]4Oc5c(O)ccc6C[C@H]2N(CC7CC7)CC[C@@]34c56)c8ccccc8,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CC6=C4N(Cc7ccccc7)C(=O)CC6)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CC6=C4N(Cc7ccccc7)C(=O)[C@@H](CCO)C6)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CC6=C4N(C)C(=O)[C@@H](CCO)C6)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CC6=C4N(Cc7ccccc7)C(=O)[C@H](CCO)C6)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CC6=C4N(C)C(=O)[C@H](CCO)C6)c35,pEC50_Delta
Opioid,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CC6=C4N(C)C(=O)CC6)c35,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35O7)S(=O)(=O)c8ccccc8)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(Cc8ccccc8)C6CCC35O7)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35C7)C(=O)Nc8ccccc8)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(CC8CCCCC8)C6CCC35C7)c2c1,pEC50_Delta
Opioid,CCOC(=O)Cc1c(O)n(Cc2ccccc2)c3[C@@H]4Oc5c(O)ccc6C[C@H]7N(C)CC[C@@]4(c56)[C@@]7(O)Cc13,pEC50_Delta
Opioid,Cl.Oc1ccc2C[C@H]3N(CCF)CC[C@@]45[C@@H](Oc1c24)c6[nH]c7ccccc7c6C[C@@]35O,pEC50_Delta
Opioid,Cl.CCN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)Cc6cc7ccccc7nc46)c35,pEC50_Delta
Opioid,Cl.CCCN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)Cc6cc7ccccc7nc46)c35,pEC50_Delta
Opioid,Cl.Oc1ccc2C[C@H]3N(CCF)CC[C@@]45[C@@H](Oc1c24)c6nc7ccccc7cc6C[C@@]35O,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)c6[nH]c7ccccc7c6C[C@@]35O)C(=O)CCc8ccccc8,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)c6[nH]c7ccccc7c6C[C@@]35O)C(=O)Cc8ccccc8,pEC50_Delta
Opioid,NC(=O)[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC5CC5)C1,pEC50_Delta
Opioid,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSCSC[C@@H](NC(=O)[C@H](Cc3ccc4ccccc4c3)NC(=O)[C@H](Cc5ccccc5)NC2=O)C(=O)N,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2Cc3ccccc3C[C@@H]2C(=O)NCc4nc5ccccc5[nH]4,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]5(Cc6[nH]c7ccccc7c6CC[C@@]35O)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CC[C@@]5(Cc6nc7ccccc7cc6C[C@@]35O)c2c1,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]5(Cc6nc7ccccc7cc6CC[C@@]35O)c2c1,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]5(CC(=O)\C(=C\c6ccccc6)\C[C@@]35O)c2c1,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]5(CC(=O)\C(=C/c6ccccc6)\C[C@@]35O)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CC[C@@]5(Cc6[nH]c7ccccc7c6C[C@@]35O)c2c1,pEC50_Delta
Opioid,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]5(CC(=O)\C(=C/c6ccccc6)\CC[C@@]35O)c2c1,pEC50_Delta
Opioid,Oc1ccc2CC3N(CC4CC4)CCC5(C6[C@H]7CN(C6CCC35C7)C(=O)c8cocc8)c2c1,pEC50_Delta
Opioid,CC1(C)SSC(C)(C)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc3ccccc3)C(=O)N4CCN(CC4)C(=O)[C@H](Cc5ccccc5)NC(=O)CNC(=O)[C@H]1NC(=O)[C@@H](N)Cc6ccc(O)cc6,pEC50_Delta
Opioid,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2CSSC[C@@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)NCCSSCCNC(=O)[C@H](Cc5ccccc5)NC(=O)CNC2=O,pEC50_Delta
Opioid,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]2CSSC[C@@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)NCCSSCCNC(=O)[C@H](Cc5ccccc5)NC(=O)CNC2=O,pEC50_Delta
Opioid,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2CSSC[C@@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N5CCN(CC5)C(=O)[C@H](Cc6ccccc6)NC(=O)CNC2=O,pEC50_Delta
